10 0.822353 214.020416 0.161826 1 1.000000
7 0.698430 0.150917 0.198315 2 1.000000
1 0.383927 3.000000 0.313050 2 1.000000
5 0.380718 0.186316 0.318334 1 1.000000
2 0.382748 0.262637 0.317454 2 1.000000
5 0.344462 0.519144 0.334272 1 1.000000
4 0.376456 0.504500 0.320187 2 1.000000
10 0.332643 13.537397 0.339553 2 1.000000
11 0.292710 0.019661 0.357686 1 1.000000
10 0.246443 533.760712 0.379214 1 1.000000
7 0.200177 0.222039 0.401227 2 1.000000
5 0.259756 0.019716 0.372967 2 1.000000
7 0.242493 0.065862 0.381075 1 1.000000
2 0.171383 0.243780 0.415138 2 1.000000
5 0.212801 0.776034 0.395177 1 1.000000
8 0.178428 0.691043 0.411721 2 1.000000
11 0.210676 -0.015203 0.396193 2 1.000000
1 0.188642 12.000000 0.406592 1 1.000000
6 0.205025 0.001382 0.398900 2 1.000000
1 0.183012 17.000000 0.409407 1 1.000000
3 0.166200 0.062921 0.417657 2 1.000000
5 0.149148 0.859956 0.425974 1 1.000000
7 0.147792 0.356111 0.426637 2 1.000000
9 0.196401 0.045665 0.403043 1 1.000000
8 0.168794 0.721930 0.416395 2 1.000000
9 0.133106 0.045665 0.433837 1 1.000000
10 0.151868 104.346874 0.424644 1 1.000000
10 0.147535 212.257797 0.426763 2 1.000000
1 0.139814 16.000000 0.430509 1 1.000000
4 0.137517 0.185691 0.431672 2 1.000000
7 0.128857 0.151513 0.435925 1 1.000000
7 0.150016 0.222039 0.425550 2 1.000000
10 0.130081 8.847914 0.435324 2 1.000000
7 0.138041 0.057300 0.431415 1 1.000000
3 0.101038 0.029808 0.449652 2 1.000000
9 0.127214 0.004756 0.436734 1 1.000000
9 0.102825 0.055996 0.448768 1 1.000000
11 0.137250 0.141216 0.431803 2 1.000000
6 0.116776 0.004116 0.441876 2 1.000000
5 0.131210 0.412633 0.434769 1 1.000000
2 0.125498 0.227146 0.437578 2 1.000000
4 0.120751 0.130701 0.439916 1 1.000000
9 0.122709 0.045665 0.438952 1 1.000000
7 0.130268 0.356111 0.435232 2 1.000000
8 0.117522 0.118712 0.441508 2 1.000000
1 0.117586 9.000000 0.441135 1 1.000000
10 0.109714 212.257797 0.445362 2 1.000000
1 0.104423 18.500000 0.447977 1 1.000000
6 0.125532 0.002143 0.437562 2 1.000000
5 0.104704 0.252970 0.447838 1 1.000000
4 0.098426 0.167225 0.450945 2 1.000000
1 0.105143 18.500000 0.447622 1 1.000000
8 0.092716 0.309625 0.453774 2 1.000000
5 0.096938 1.088188 0.451682 1 1.000000
8 0.108107 0.684896 0.446156 2 1.000000
9 0.117813 0.028942 0.441365 1 1.000000
10 0.122571 99.779602 0.439019 1 1.000000
5 0.105608 0.024043 0.447392 2 1.000000
4 0.123240 0.061389 0.438690 1 1.000000
10 0.116960 3.159898 0.441785 2 1.000000
9 0.109816 0.001774 0.445312 1 1.000000
5 0.106660 0.012356 0.446871 2 1.000000
10 0.106072 75.992481 0.447162 1 1.000000
10 0.098887 212.257797 0.450717 2 1.000000
4 0.096985 0.113167 0.451659 1 1.000000
2 0.111240 0.180934 0.444608 2 1.000000
11 0.090851 0.003074 0.454699 1 1.000000
11 0.095677 -0.010388 0.452307 2 1.000000
4 0.097673 0.061389 0.451318 1 1.000000
10 0.101372 3468.953125 0.449487 1 1.000000
4 0.098746 0.525549 0.450787 2 1.000000
2 0.104035 0.342281 0.448170 1 1.000000
6 0.110526 0.006314 0.444961 2 1.000000
7 0.087575 0.151513 0.456324 1 1.000000
7 0.090690 0.213907 0.454779 2 1.000000
9 0.105732 0.055996 0.447330 1 1.000000
11 0.098528 0.227051 0.450895 2 1.000000
9 0.087026 0.055996 0.456596 1 1.000000
11 0.090549 0.003074 0.454849 1 1.000000
8 0.076991 0.116594 0.461580 2 1.000000
4 0.108600 0.113167 0.445912 1 1.000000
8 0.096845 0.116594 0.451728 2 1.000000
1 0.092370 9.000000 0.453560 1 1.000000
3 0.093172 0.059465 0.453548 2 1.000000
2 0.086934 0.324431 0.456642 1 1.000000
8 0.079365 0.706644 0.460401 2 1.000000
5 0.101637 0.012356 0.449356 2 1.000000
9 0.099058 0.001774 0.450633 1 1.000000
9 0.097100 0.049956 0.451602 1 1.000000
7 0.095091 0.033577 0.452597 1 1.000000
10 0.081752 3.159898 0.459215 2 1.000000
7 0.087531 0.237567 0.456346 2 1.000000
5 0.080759 2.210526 0.459708 1 1.000000
10 0.075340 75.992481 0.462401 1 1.000000
5 0.081589 0.014144 0.459296 2 1.000000
4 0.092702 0.061389 0.453781 1 1.000000
8 0.080125 0.089169 0.460023 2 1.000000
4 0.089321 0.089105 0.455458 1 1.000000
2 0.086802 0.170089 0.456708 2 1.000000
4 0.075592 0.078202 0.462276 1 1.000000
